gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPAC24B11.08C,3238.1973202523636,-1.3781866198457906,0.05960239002638026,-23.12300931616668,2.717683524835587e-118,4.053250415756048e-117
SPNCRNA.2089,12.170340467346797,-2.591815261924511,0.7242494999576257,-3.5786220937344835,3.4541049797266797e-4,5.919466160625664e-4
SPAC24B11.10C,2106.6960565412382,-1.2103006057653265,0.06747983895502213,-17.93573642895084,6.203631004067968e-72,5.2511364081610344e-71
SPNCRNA.2091,8.700957781164448,-2.211517587854798,0.8048509789562072,-2.7477354761037436,0.006000840119664461,0.009215659278571722
SPNCRNA.2092,116.41145339355256,-4.651362518810867,0.3682227013672815,-12.631927639277713,1.4078655613955562e-36,6.558593225037834e-36
SPAC24B11.12C,4845.5384128215865,-1.1883100386345742,0.061030015191512244,-19.4709117293459,1.9379146776748968e-84,1.9431655895873098e-83
SPNCRNA.2096,17.958448998845746,-4.251927631626319,0.8247724632298632,-5.15527351019394,2.532609892565053e-7,5.296920937434715e-7
SPAC24B11.14,66.6052502131558,-1.7742639968322595,0.2779469782104385,-6.383462084228645,1.7312847660679726e-10,4.156066126044381e-10
SPAC24B11.13,2147.07036429003,-1.2168180129585529,0.06511569617836224,-18.687015333837405,6.31484056257436e-78,5.80592716941037e-77
SPNCRNA.627,57.04144782817574,-1.1034274854211352,0.2788639433199006,-3.9568668228840584,7.59392390870498e-5,1.3706332407694617e-4
SPNCRNA.629,37.54165619529236,-1.8356048290897384,0.36583232749343886,-5.017612417324327,5.231758882370486e-7,1.0770947267912255e-6
SPAC1F5.11C,4352.2083953983265,-2.2228796642417388,0.06094387763304676,-36.474207920048464,2.8439483996421985e-291,1.7182671912532098e-289
SPNCRNA.2106,27.027990190527508,-4.547068408199947,0.7207618363816993,-6.308697517930072,2.8139345458163767e-10,6.683235638098181e-10
SPNCRNA.2107,1642.4400565625058,-3.7694515497228593,0.09405850042132073,-40.07560755102596,0,0
SPNCRNA.632,30.95417292716556,-1.0715047589106048,0.37050201019223183,-2.8920349402548817,0.0038275537751693094,0.005985986767770069
SPNCRNA.633,71.23612268023962,-1.7342159523106995,0.2655828685739081,-6.529848712090745,6.583615819939763e-11,1.6064945093700118e-10
SPAC1F5.06,4933.557662559363,-1.0073514249066884,0.05868529703574538,-17.16531185474119,4.828824673520064e-66,3.708361983386809e-65
SPNCRNA.2111,35.69964227415625,-1.5036149062911783,0.3567975169032868,-4.214196666337077,2.506687933558884e-5,4.671734105949686e-5
SPNCRNA.2113,7.337527546474584,-3.9242470124061444,1.1884819625628111,-3.301898670758117,9.603275556613288e-4,0.0015856384431318258
SPNCRNA.2114,196.3287988928641,-1.1837079763756528,0.17216569877026885,-6.875399599516895,6.181633144987838e-12,1.5691939914886596e-11
SPNCRNA.2117,17.095489856271875,-3.106268227100568,0.6490007887469234,-4.7862318212248764,1.6994175520889009e-6,3.3936766697869755e-6
SPNCRNA.2118,5.828700162269686,-3.6499486080179238,1.2400648982260678,-2.9433528948680285,0.0032467808427737964,0.005106704574329565
SPNCRNA.635,26.777139751518444,-2.478984756385842,0.47317653002261334,-5.23902729551563,1.6142516413767855e-7,3.402023124610054e-7
SPNCRNA.2121,212.33951552868996,-4.354859264561696,0.2574878579923383,-16.912872313735576,3.616434988720763e-64,2.688375589229835e-63
SPNCRNA.2123,176.05641487574925,-5.501041946317419,0.37767975549191035,-14.56536090782141,4.6651425858365156e-48,2.661108791015222e-47
SPAC18B11.03C,2594.9037130302045,-2.164248154012417,0.0718725951684038,-30.112286177247306,3.345846279633884e-199,1.1288179955391583e-197
SPAC12G12.16C,552.2080594038292,-1.9277970272101341,0.11162041096003822,-17.271008148324363,7.777185858593624e-67,6.067024699437793e-66
SPNCRNA.2126,69.64016039063645,-1.9924978289249144,0.2788247709101717,-7.1460574410974145,8.930570165585871e-13,2.318697914949965e-12
SPAC12G12.13C,1850.582539985187,-1.029697759484482,0.07012405994650332,-14.68394385992517,8.169720323058514e-49,4.721611911452363e-48
SPNCRNA.2131,10.152012806463945,-4.471481467038379,1.1531075173746728,-3.8777662964324304,1.0541991027033936e-4,1.8789623380815153e-4
SPNCRNA.2132,3.957477670176548,-2.9081967627764955,1.3217789885930276,-2.200214096209939,0.02779170865211883,0.039565930976002785
SPAC12G12.07C,4237.784696458224,-1.1205916213895402,0.06575058258806248,-17.043067563525927,3.935376574375922e-65,2.9778101849047712e-64
SPSNORNA.29,283.82972136985904,-1.3637881601979986,0.14436040613484655,-9.447106701293768,3.483256341761604e-21,1.1599752980635803e-20
SPNCRNA.2141,42.134255329357366,-4.330084251282012,0.5496507636834211,-7.877882716407874,3.329750357066306e-15,9.399500292819832e-15
SPNCRNA.2142,37.81375293947228,-1.1862598696434898,0.34361715185109654,-3.4522719929811454,5.55887064294094e-4,9.362558121704822e-4
SPNCRNA.641,27.44850356237093,-3.6560298855612356,0.5731057207753538,-6.3793288969703505,1.778656820708886e-10,4.267190857138296e-10
SPAC630.15,1134.7808510666807,-1.0052010376266518,0.07673349180029067,-13.099899588081096,3.29693547443674e-39,1.6080028784299785e-38
SPNCRNA.2145,23.99926186866543,-1.2925883904167859,0.4204942489628553,-3.073974004650341,0.002112278371176733,0.003381130098874679
SPNCRNA.2147,25.257630328515,-1.6925604893009112,0.43583684258941446,-3.8834727216840843,1.0297508931365864e-4,1.8373225970353256e-4
SPNCRNA.2149,1388.6292844071907,-3.375025033999714,0.09245970871456977,-36.502657005103444,1.0063725611657032e-291,6.111519932986798e-290
SPNCRNA.2150,10.795871123788185,-3.936229026249627,0.9948657344795258,-3.9565429683925193,7.604221565734872e-5,1.37228271535252e-4
SPNCRNA.2153,76.8175327819764,-2.5388105413568236,0.28582274202433144,-8.88246513687389,6.539474539180009e-19,2.048147513699277e-18
SPNCRNA.2157,5.898932879941631,-2.5002997029709704,0.9955184964490507,-2.5115552467275855,0.012020046971338069,0.017855167615979103
SPNCRNA.2158,1.7697845820883964,-3.8313416548674284,1.7369516451153268,-2.2057848677837213,0.02739906631360107,0.039039795847150026
SPNCRNA.2159,11.480747117090488,-2.9317275772198177,0.7603834283008871,-3.8555910979949974,1.15450327046269e-4,2.050641627241514e-4
SPAC31A2.14,3158.100525211016,-1.039972787175605,0.07329481922107942,-14.188899000333592,1.0733060339977875e-45,5.914420686180456e-45
SPNCRNA.2166,37.65698161561773,-5.0236010273489615,0.7143561578324031,-7.032347901349737,2.0308664224416e-12,5.214553376963015e-12
SPNCRNA.2167,18.79035240312078,-7.246505388569705,1.2497541197091826,-5.798344869834048,6.697261535229588e-9,1.509209725978854e-8
