N_unmapped	4303461	4303461	4303461
N_multimapping	1110899	1110899	1110899
N_noFeature	135601	11334979	758263
N_ambiguous	14650879	356957	435268
SPOM_SPAC212.11	1	9	1
SPOM_SPNCRNA.2000	0	0	0
SPOM_SPNCRNA.2001	0	0	0
SPOM_SPNCRNA.2002	0	0	0
SPOM_SPNCRNA.2003	0	0	0
SPOM_SPNCRNA.2004	0	0	0
SPOM_SPNCRNA.2005	3	6	17
SPOM_SPAC212.10	1	8	1
SPOM_SPNCRNA.2006	0	3	1
SPOM_SPAC212.09C	0	1	0
SPOM_SPNCRNA.70	2	8	1
SPOM_SPNCRNA.2007	0	1	3
SPOM_SPAC212.08C	8	21	58
SPOM_SPNCRNA.2008	0	52	16
SPOM_SPNCRNA.2009	9	41	56
SPOM_SPAC212.07C	5	48	45
SPOM_SPNCRNA.1701	264	80	236
SPOM_SPAC212.12	0	13	29
SPOM_SPNCRNA.2011	10	9	1
SPOM_SPNCRNA.2012	12	30	12
SPOM_SPAC212.06C	0	10	23
SPOM_SPNCRNA.2013	1	0	1
SPOM_SPAC212.05C	1	0	1
SPOM_SPAC212.04C	310	0	310
SPOM_SPAC212.03	20	1	20
SPOM_SPNCRNA.2014	0	0	0
SPOM_SPNCRNA.2015	21	67	22
SPOM_SPAC212.02	0	14	39
SPOM_SPAC212.01C	1	0	1
SPOM_SPAC977.01	38	9	39
SPOM_SPAC977.18	6962	2	9126
SPOM_SPAC977.02	640	2125	640
SPOM_SPNCRNA.2016	77	42	131
SPOM_SPAC977.03	0	49	6
SPOM_SPAC977.04	6	1	29
SPOM_SPAC977.05C	1	0	2
SPOM_SPNCRNA.2017	0	1	0
SPOM_SPAC977.06	16	1	16
SPOM_SPNCRNA.136	0	17	0
SPOM_SPNCRNA.601	0	2	17
SPOM_SPNCRNA.2018	1	7	2
SPOM_SPAC977.07C	0	1	6
SPOM_SPNCRNA.2019	0	0	0
SPOM_SPAC977.08	1	0	1
SPOM_SPAC977.09C	5	3	6
SPOM_SPNCRNA.2020	0	3	2
SPOM_SPNCRNA.2021	47	0	47
SPOM_SPNCRNA.2022	1	15	5
SPOM_SPNCRNA.2023	0	8	15
SPOM_SPNCRNA.602	9	221	41
SPOM_SPNCRNA.19	8	29	228
SPOM_SPAC977.10	656	12	4395
SPOM_SPNCRNA.2024	0	3744	12
SPOM_SPNCRNA.2025	2	0	2
SPOM_SPAC977.11	91	19	106
SPOM_SPNCRNA.2026	0	18	0
SPOM_SPNCRNA.2027	0	50	0
SPOM_SPAC977.12	1460	42	1462
SPOM_SPAC977.13C	2	69	313
SPOM_SPNCRNA.2028	0	313	68
SPOM_SPAC977.14C	12418	24	27445
SPOM_SPNCRNA.2029	47	15068	43
SPOM_SPNCRNA.2030	82	2	84
SPOM_SPNCRNA.2031	1	407	13
SPOM_SPAC977.15	33	14	434
SPOM_SPNCRNA.2032	1	2	0
SPOM_SPNCRNA.2033	0	2	4
SPOM_SPAC977.16C	419	566	1295
SPOM_SPNCRNA.2034	0	826	13
SPOM_SPAC977.17	2919	69	3454
SPOM_SPNCRNA.2035	55	28	60
SPOM_SPNCRNA.137	0	15	14
SPOM_SPNCRNA.37	33	32	2
SPOM_SPNCRNA.2036	25	22	3
SPOM_SPAPJ695.02	962	6	966
SPOM_SPNCRNA.2037	139	61	85
SPOM_SPNCRNA.2038	183	38	266
