N_unmapped	2877603	2877603	2877603
N_multimapping	690694	690694	690694
N_noFeature	59025	8693250	226322
N_ambiguous	9895075	193042	886212
SPOM_SPAC212.11	0	1	0
SPOM_SPNCRNA.2000	0	0	1
SPOM_SPNCRNA.2001	0	0	0
SPOM_SPNCRNA.2002	0	0	0
SPOM_SPNCRNA.2003	0	0	0
SPOM_SPNCRNA.2004	0	0	0
SPOM_SPNCRNA.2005	0	6	3
SPOM_SPAC212.10	0	2	4
SPOM_SPNCRNA.2006	0	3	0
SPOM_SPAC212.09C	1	0	4
SPOM_SPNCRNA.70	7	2	7
SPOM_SPNCRNA.2007	0	2	3
SPOM_SPAC212.08C	4	11	22
SPOM_SPNCRNA.2008	0	16	8
SPOM_SPNCRNA.2009	4	12	54
SPOM_SPAC212.07C	0	50	12
SPOM_SPNCRNA.1701	66	64	67
SPOM_SPAC212.12	0	4	57
SPOM_SPNCRNA.2011	2	0	2
SPOM_SPNCRNA.2012	0	14	5
SPOM_SPAC212.06C	0	5	14
SPOM_SPNCRNA.2013	0	0	1
SPOM_SPAC212.05C	0	0	0
SPOM_SPAC212.04C	88	0	88
SPOM_SPAC212.03	2	0	2
SPOM_SPNCRNA.2014	2	0	2
SPOM_SPNCRNA.2015	0	4	0
SPOM_SPAC212.02	0	1	2
SPOM_SPAC212.01C	0	0	0
SPOM_SPAC977.01	5	2	6
SPOM_SPAC977.18	88	0	100
SPOM_SPAC977.02	13	12	13
SPOM_SPNCRNA.2016	1	1	3
SPOM_SPAC977.03	0	2	0
SPOM_SPAC977.04	0	0	1
SPOM_SPAC977.05C	0	0	1
SPOM_SPNCRNA.2017	0	1	0
SPOM_SPAC977.06	4	1	4
SPOM_SPNCRNA.136	0	47	1
SPOM_SPNCRNA.601	0	1	45
SPOM_SPNCRNA.2018	2	22	21
SPOM_SPAC977.07C	0	26	18
SPOM_SPNCRNA.2019	0	0	0
SPOM_SPAC977.08	0	0	0
SPOM_SPAC977.09C	2	0	3
SPOM_SPNCRNA.2020	0	0	0
SPOM_SPNCRNA.2021	7	0	7
SPOM_SPNCRNA.2022	2	13	7
SPOM_SPNCRNA.2023	0	9	13
SPOM_SPNCRNA.602	202	310	1810
SPOM_SPNCRNA.19	0	1611	306
SPOM_SPAC977.10	422	3091	2180
SPOM_SPNCRNA.2024	0	1775	3065
SPOM_SPNCRNA.2025	4	0	4
SPOM_SPAC977.11	10	5	16
SPOM_SPNCRNA.2026	0	6	0
SPOM_SPNCRNA.2027	0	6	0
SPOM_SPAC977.12	486	61	430
SPOM_SPAC977.13C	0	77	170
SPOM_SPNCRNA.2028	0	170	77
SPOM_SPAC977.14C	3353	5	6653
SPOM_SPNCRNA.2029	2	3303	3
SPOM_SPNCRNA.2030	1	0	1
SPOM_SPNCRNA.2031	0	65	1
SPOM_SPAC977.15	7	1	72
SPOM_SPNCRNA.2032	0	1	1
SPOM_SPNCRNA.2033	0	4	7
SPOM_SPAC977.16C	2399	13	7297
SPOM_SPNCRNA.2034	0	3120	0
SPOM_SPAC977.17	2445	1845	2400
SPOM_SPNCRNA.2035	2	9	3
SPOM_SPNCRNA.137	0	1	8
SPOM_SPNCRNA.37	3	3	0
SPOM_SPNCRNA.2036	2	2	0
SPOM_SPAPJ695.02	374	1	375
SPOM_SPNCRNA.2037	12	7	5
SPOM_SPNCRNA.2038	25	4	48
SPOM_SPAPJ695.01C	3	25	5
SPOM_SPNCRNA.603	86	1	85
SPOM_SPAC1F8.01	103	2	145
SPOM_SPNCRNA.2039	0	44	0
SPOM_SPAC1F8.02C	42	0	118
SPOM_SPNCRNA.2040	0	76	0
SPOM_SPAC1F8.03C	485	9	573
