N_unmapped	2839385	2839385	2839385
N_multimapping	1107017	1107017	1107017
N_noFeature	55873	7792328	212797
N_ambiguous	8974821	170873	849440
SPOM_SPAC212.11	0	1	0
SPOM_SPNCRNA.2000	0	0	0
SPOM_SPNCRNA.2001	0	0	0
SPOM_SPNCRNA.2002	0	0	0
SPOM_SPNCRNA.2003	0	0	0
SPOM_SPNCRNA.2004	0	0	0
SPOM_SPNCRNA.2005	1	5	6
SPOM_SPAC212.10	0	1	4
SPOM_SPNCRNA.2006	0	3	1
SPOM_SPAC212.09C	3	1	5
SPOM_SPNCRNA.70	6	1	5
SPOM_SPNCRNA.2007	0	0	0
SPOM_SPAC212.08C	2	13	12
SPOM_SPNCRNA.2008	0	10	12
SPOM_SPNCRNA.2009	3	23	51
SPOM_SPAC212.07C	0	48	22
SPOM_SPNCRNA.1701	93	76	94
SPOM_SPAC212.12	0	9	65
SPOM_SPNCRNA.2011	0	0	0
SPOM_SPNCRNA.2012	1	17	10
SPOM_SPAC212.06C	0	10	16
SPOM_SPNCRNA.2013	0	0	0
SPOM_SPAC212.05C	0	0	0
SPOM_SPAC212.04C	71	0	71
SPOM_SPAC212.03	0	0	0
SPOM_SPNCRNA.2014	1	0	1
SPOM_SPNCRNA.2015	0	0	0
SPOM_SPAC212.02	0	0	1
SPOM_SPAC212.01C	0	0	0
SPOM_SPAC977.01	5	5	6
SPOM_SPAC977.18	160	3	186
SPOM_SPAC977.02	46	26	46
SPOM_SPNCRNA.2016	1	3	1
SPOM_SPAC977.03	0	0	0
SPOM_SPAC977.04	0	0	2
SPOM_SPAC977.05C	12	0	19
SPOM_SPNCRNA.2017	0	9	0
SPOM_SPAC977.06	8	0	8
SPOM_SPNCRNA.136	0	27	2
SPOM_SPNCRNA.601	0	3	26
SPOM_SPNCRNA.2018	0	0	14
SPOM_SPAC977.07C	0	14	0
SPOM_SPNCRNA.2019	0	0	0
SPOM_SPAC977.08	1	0	1
SPOM_SPAC977.09C	4	0	6
SPOM_SPNCRNA.2020	0	1	0
SPOM_SPNCRNA.2021	6	0	6
SPOM_SPNCRNA.2022	1	20	18
SPOM_SPNCRNA.2023	0	17	20
SPOM_SPNCRNA.602	117	310	1032
SPOM_SPNCRNA.19	1	922	304
SPOM_SPAC977.10	504	1203	2840
SPOM_SPNCRNA.2024	1	2340	1190
SPOM_SPNCRNA.2025	3	0	3
SPOM_SPAC977.11	10	3	17
SPOM_SPNCRNA.2026	0	5	0
SPOM_SPNCRNA.2027	0	12	0
SPOM_SPAC977.12	601	31	583
SPOM_SPAC977.13C	2	25	145
SPOM_SPNCRNA.2028	0	144	25
SPOM_SPAC977.14C	2953	3	5771
SPOM_SPNCRNA.2029	0	2818	1
SPOM_SPNCRNA.2030	2	0	2
SPOM_SPNCRNA.2031	0	95	4
SPOM_SPAC977.15	1	4	96
SPOM_SPNCRNA.2032	0	2	0
SPOM_SPNCRNA.2033	0	6	8
SPOM_SPAC977.16C	3641	25	10955
SPOM_SPNCRNA.2034	0	4760	1
SPOM_SPAC977.17	2604	2620	2566
SPOM_SPNCRNA.2035	5	6	8
SPOM_SPNCRNA.137	0	3	5
SPOM_SPNCRNA.37	0	0	0
SPOM_SPNCRNA.2036	4	4	0
SPOM_SPAPJ695.02	206	1	206
SPOM_SPNCRNA.2037	8	4	4
SPOM_SPNCRNA.2038	21	5	49
SPOM_SPAPJ695.01C	4	30	7
SPOM_SPNCRNA.603	60	2	58
SPOM_SPAC1F8.01	102	1	150
SPOM_SPNCRNA.2039	0	49	0
SPOM_SPAC1F8.02C	26	0	76
SPOM_SPNCRNA.2040	0	50	0
SPOM_SPAC1F8.03C	487	3	586
SPOM_SPNCRNA.2041	0	101	0
SPOM_SPNCRNA.2042	0	0	0
SPOM_SPNCRNA.604	0	6	26
SPOM_SPNCRNA.139	0	0	0
SPOM_SPNCRNA.605	23	5342	643
SPOM_SPNCRNA.2043	0	59	0
SPOM_SPAC1F8.04C	0	562	5325
SPOM_SPNCRNA.2044	8	2	6
SPOM_SPNCRNA.606	4	548	14
SPOM_SPAC1F8.05	285	11	832
SPOM_SPNCRNA.2045	0	0	0
SPOM_SPNCRNA.607	29	866	1197
SPOM_SPAC1F8.06	0	1183	892
SPOM_SPNCRNA.2046	1	19	0
SPOM_SPAC1F8.07C	75905	10	131773
SPOM_SPNCRNA.2047	0	36105	1
SPOM_SPNCRNA.2048	0	19809	5
SPOM_SPAC1F8.08	69	47	512
SPOM_SPNCRNA.2049	94	501	84
SPOM_SPNCRNA.2050	10	412	11
SPOM_SPAC11D3.19	15	136	468
SPOM_SPNCRNA.2051	0	48	120
SPOM_SPNCRNA.2052	8	5477	82
SPOM_SPAC11D3.01C	0	78	5454
SPOM_SPNCRNA.608	173	934	371
SPOM_SPAC11D3.02C	0	77	588
SPOM_SPAC11D3.03C	0	263	205
SPOM_SPAC11D3.04C	0	46	742
SPOM_SPNCRNA.2053	17	753	55
SPOM_SPAC11D3.05	67	10	234
SPOM_SPNCRNA.2054	0	172	5
SPOM_SPAC11D3.07C	279	443	1864
SPOM_SPAC11D3.06	0	985	369
SPOM_SPNCRNA.2055	0	2428	98
SPOM_SPAC11D3.08C	1050	18	2864
SPOM_SPAC11D3.09	1422	1263	163
SPOM_SPNCRNA.2056	5	0	5
SPOM_SPAC11D3.10	210	24	536
SPOM_SPNCRNA.2057	0	325	13
SPOM_SPAC11D3.11C	1443	119	1334
SPOM_SPAC11D3.13	664	0	935
SPOM_SPNCRNA.2058	0	271	0
SPOM_SPAC11D3.14C	0	529	605
SPOM_SPNCRNA.609	41	600	549
SPOM_SPNCRNA.147	3	3	0
SPOM_SPAC11D3.15	684	243	1578
SPOM_SPNCRNA.610	0	212	218
SPOM_SPNCRNA.2059	0	132	1
SPOM_SPNCRNA.2060	0	466	10
SPOM_SPAC11D3.16C	3676	20	3661
SPOM_SPNCRNA.2061	5	820	35
SPOM_SPAC11D3.17	5	35	815
SPOM_SPNCRNA.611	16	840	79
SPOM_SPAC11D3.18C	0	80	822
SPOM_SPNCRNA.612	0	518	92
SPOM_SPAC5H10.01	0	92	516
SPOM_SPAC5H10.02C	6	15	124
SPOM_SPNCRNA.613	0	119	15
SPOM_SPRRNA.10	12	0	12
SPOM_SPNCRNA.2062	40	24	16
SPOM_SPNCRNA.2063	8	702	0
SPOM_SPAC5H10.03	2282	2	5915
SPOM_SPNCRNA.2064	0	2938	1
SPOM_SPAC5H10.05C	43	501	999
SPOM_SPAC5H10.04	0	995	461
SPOM_SPAC5H10.06C	4	25	2514
SPOM_SPNCRNA.2065	0	1615	7
SPOM_SPNCRNA.2066	0	707	16
SPOM_SPAC5H10.07	44	9	35
SPOM_SPNCRNA.2067	6	453	6
SPOM_SPAC5H10.08C	356	23	786
SPOM_SPAC5H10.09C	0	95	112
SPOM_SPNCRNA.614	5	197	113
SPOM_SPNCRNA.615	0	1298	60
SPOM_SPAC5H10.10	0	5	1281
SPOM_SPAC5H10.11	110	150	196
SPOM_SPNCRNA.2068	0	103	5
SPOM_SPAC5H10.12C	35	68	499
SPOM_SPNCRNA.616	0	293	53
SPOM_SPNCRNA.2069	0	45	1
SPOM_SPAC5H10.13C	1475	6	2231
SPOM_SPNCRNA.2070	0	753	3
SPOM_SPNCRNA.617	197	762	948
SPOM_SPAC13G6.01C	1	1270	850
SPOM_SPSNORNA.49	0	0	0
SPOM_SPAC13G6.02C	3401	11	7920
SPOM_SPNCRNA.2071	0	4531	5
SPOM_SPNCRNA.141	156	100	63
SPOM_SPNCRNA.618	21	828	52
SPOM_SPAC13G6.03	781	43	2376
SPOM_SPNCRNA.2072	0	787	0
SPOM_SPNCRNA.2073	5	887	11
SPOM_SPAC13G6.04	6	166	1002
SPOM_SPAC13G6.05C	634	83	1205
SPOM_SPNCRNA.2074	17	475	35
SPOM_SPAC13G6.06C	2615	230	4338
SPOM_SPNCRNA.2075	0	1190	88
SPOM_SPNCRNA.2076	0	539	19
SPOM_SPNCRNA.2077	0	95	3
SPOM_SPAC13G6.07C	4310	7	14012
SPOM_SPNCRNA.2078	0	9700	6
