N_unmapped	3375874	3375874	3375874
N_multimapping	629016	629016	629016
N_noFeature	37770	7439104	173222
N_ambiguous	8542858	170761	801997
SPOM_SPAC212.11	2	5	2
SPOM_SPNCRNA.2000	0	0	0
SPOM_SPNCRNA.2001	0	0	0
SPOM_SPNCRNA.2002	0	0	0
SPOM_SPNCRNA.2003	0	0	0
SPOM_SPNCRNA.2004	0	1	0
SPOM_SPNCRNA.2005	0	2	7
SPOM_SPAC212.10	0	3	1
SPOM_SPNCRNA.2006	0	5	0
SPOM_SPAC212.09C	0	0	5
SPOM_SPNCRNA.70	13	4	11
SPOM_SPNCRNA.2007	0	3	1
SPOM_SPAC212.08C	3	14	22
SPOM_SPNCRNA.2008	0	16	13
SPOM_SPNCRNA.2009	5	7	64
SPOM_SPAC212.07C	1	61	8
SPOM_SPNCRNA.1701	69	52	71
SPOM_SPAC212.12	0	7	41
SPOM_SPNCRNA.2011	1	1	0
SPOM_SPNCRNA.2012	0	7	1
SPOM_SPAC212.06C	0	0	8
SPOM_SPNCRNA.2013	0	0	0
SPOM_SPAC212.05C	0	0	0
SPOM_SPAC212.04C	57	0	57
SPOM_SPAC212.03	0	0	0
SPOM_SPNCRNA.2014	0	0	0
SPOM_SPNCRNA.2015	0	0	0
SPOM_SPAC212.02	0	0	0
SPOM_SPAC212.01C	0	0	0
SPOM_SPAC977.01	0	2	1
SPOM_SPAC977.18	69	0	75
SPOM_SPAC977.02	10	6	10
SPOM_SPNCRNA.2016	0	1	0
SPOM_SPAC977.03	0	0	0
SPOM_SPAC977.04	0	0	2
SPOM_SPAC977.05C	1	1	2
SPOM_SPNCRNA.2017	0	1	1
SPOM_SPAC977.06	6	0	6
SPOM_SPNCRNA.136	0	18	2
SPOM_SPNCRNA.601	0	2	18
SPOM_SPNCRNA.2018	0	9	23
SPOM_SPAC977.07C	0	23	9
SPOM_SPNCRNA.2019	0	0	0
SPOM_SPAC977.08	0	0	0
SPOM_SPAC977.09C	4	0	6
SPOM_SPNCRNA.2020	0	1	0
SPOM_SPNCRNA.2021	3	0	3
SPOM_SPNCRNA.2022	1	10	9
SPOM_SPNCRNA.2023	0	10	10
SPOM_SPNCRNA.602	200	344	1812
SPOM_SPNCRNA.19	0	1614	342
SPOM_SPAC977.10	385	2831	2053
SPOM_SPNCRNA.2024	0	1681	2797
SPOM_SPNCRNA.2025	2	0	2
SPOM_SPAC977.11	9	4	14
SPOM_SPNCRNA.2026	0	5	0
SPOM_SPNCRNA.2027	0	4	0
SPOM_SPAC977.12	511	41	472
SPOM_SPAC977.13C	0	76	82
SPOM_SPNCRNA.2028	0	82	76
SPOM_SPAC977.14C	2197	2	4071
SPOM_SPNCRNA.2029	0	1874	2
SPOM_SPNCRNA.2030	0	0	0
SPOM_SPNCRNA.2031	0	58	1
SPOM_SPAC977.15	0	1	58
SPOM_SPNCRNA.2032	0	1	0
SPOM_SPNCRNA.2033	0	0	3
SPOM_SPAC977.16C	1067	27	3114
SPOM_SPNCRNA.2034	0	1356	1
SPOM_SPAC977.17	1523	730	1509
SPOM_SPNCRNA.2035	1	1	4
SPOM_SPNCRNA.137	0	3	1
SPOM_SPNCRNA.37	0	0	0
SPOM_SPNCRNA.2036	0	0	0
SPOM_SPAPJ695.02	85	0	85
SPOM_SPNCRNA.2037	6	5	1
SPOM_SPNCRNA.2038	18	2	22
SPOM_SPAPJ695.01C	1	6	1
SPOM_SPNCRNA.603	44	0	44
SPOM_SPAC1F8.01	55	2	82
SPOM_SPNCRNA.2039	0	29	1
SPOM_SPAC1F8.02C	28	2	88
SPOM_SPNCRNA.2040	0	61	0
SPOM_SPAC1F8.03C	276	6	320
SPOM_SPNCRNA.2041	0	48	0
SPOM_SPNCRNA.2042	1	0	1
SPOM_SPNCRNA.604	0	0	25
SPOM_SPNCRNA.139	0	0	0
SPOM_SPNCRNA.605	21	5695	447
SPOM_SPNCRNA.2043	0	38	0
SPOM_SPAC1F8.04C	0	389	5679
SPOM_SPNCRNA.2044	1	0	1
SPOM_SPNCRNA.606	1	1381	3
SPOM_SPAC1F8.05	460	2	1842
SPOM_SPNCRNA.2045	0	0	0
SPOM_SPNCRNA.607	16	1824	941
SPOM_SPAC1F8.06	0	939	1856
SPOM_SPNCRNA.2046	0	9	4
SPOM_SPAC1F8.07C	63258	17	108667
SPOM_SPNCRNA.2047	0	29355	1
SPOM_SPNCRNA.2048	0	16087	12
SPOM_SPAC1F8.08	93	64	695
SPOM_SPNCRNA.2049	85	670	81
SPOM_SPNCRNA.2050	3	333	8
SPOM_SPAC11D3.19	7	79	400
SPOM_SPNCRNA.2051	0	61	65
SPOM_SPNCRNA.2052	8	11257	46
SPOM_SPAC11D3.01C	0	42	11219
SPOM_SPNCRNA.608	80	375	344
SPOM_SPAC11D3.02C	0	99	266
SPOM_SPAC11D3.03C	0	220	62
SPOM_SPAC11D3.04C	0	28	572
SPOM_SPNCRNA.2053	10	581	35
SPOM_SPAC11D3.05	62	63	200
SPOM_SPNCRNA.2054	0	156	44
SPOM_SPAC11D3.07C	162	455	1265
SPOM_SPAC11D3.06	0	683	413
SPOM_SPNCRNA.2055	0	2188	51
SPOM_SPAC11D3.08C	970	9	2733
SPOM_SPAC11D3.09	1474	1351	134
SPOM_SPNCRNA.2056	1	1	1
SPOM_SPAC11D3.10	121	26	358
SPOM_SPNCRNA.2057	0	238	14
SPOM_SPAC11D3.11C	1081	88	999
SPOM_SPAC11D3.13	499	2	682
SPOM_SPNCRNA.2058	0	183	1
SPOM_SPAC11D3.14C	0	363	469
SPOM_SPNCRNA.609	27	464	379
SPOM_SPNCRNA.147	6	5	1
SPOM_SPAC11D3.15	720	84	1739
SPOM_SPNCRNA.610	0	267	80
SPOM_SPNCRNA.2059	0	138	0
SPOM_SPNCRNA.2060	0	514	1
SPOM_SPAC11D3.16C	2759	9	2759
SPOM_SPNCRNA.2061	3	465	80
SPOM_SPAC11D3.17	2	81	460
SPOM_SPNCRNA.611	10	421	207
SPOM_SPAC11D3.18C	0	207	412
SPOM_SPNCRNA.612	0	343	121
SPOM_SPAC5H10.01	0	120	343
SPOM_SPAC5H10.02C	7	25	102
SPOM_SPNCRNA.613	0	95	25
SPOM_SPRRNA.10	8	0	8
SPOM_SPNCRNA.2062	17	13	4
SPOM_SPNCRNA.2063	11	582	3
SPOM_SPAC5H10.03	1911	6	4924
SPOM_SPNCRNA.2064	0	2446	1
SPOM_SPAC5H10.05C	24	426	733
SPOM_SPAC5H10.04	0	738	401
SPOM_SPAC5H10.06C	4	18	1246
SPOM_SPNCRNA.2065	0	819	6
SPOM_SPNCRNA.2066	0	348	12
SPOM_SPAC5H10.07	27	5	22
SPOM_SPNCRNA.2067	0	280	2
SPOM_SPAC5H10.08C	277	10	549
SPOM_SPAC5H10.09C	0	72	79
SPOM_SPNCRNA.614	0	106	75
SPOM_SPNCRNA.615	0	798	25
SPOM_SPAC5H10.10	0	2	793
SPOM_SPAC5H10.11	67	82	110
SPOM_SPNCRNA.2068	0	60	6
SPOM_SPAC5H10.12C	27	58	305
SPOM_SPNCRNA.616	0	209	41
SPOM_SPNCRNA.2069	0	23	0
SPOM_SPAC5H10.13C	1384	4	2128
SPOM_SPNCRNA.2070	0	740	3
SPOM_SPNCRNA.617	97	585	894
SPOM_SPAC13G6.01C	0	1166	637
SPOM_SPSNORNA.49	0	0	0
SPOM_SPAC13G6.02C	4264	5	9886
SPOM_SPNCRNA.2071	0	5627	2
SPOM_SPNCRNA.141	164	74	98
SPOM_SPNCRNA.618	9	728	37
SPOM_SPAC13G6.03	647	37	1879
SPOM_SPNCRNA.2072	0	516	1
SPOM_SPNCRNA.2073	1	910	2
SPOM_SPAC13G6.04	3	114	975
SPOM_SPAC13G6.05C	652	104	1126
SPOM_SPNCRNA.2074	7	420	49
SPOM_SPAC13G6.06C	2254	157	3728
SPOM_SPNCRNA.2075	0	1041	47
SPOM_SPNCRNA.2076	0	471	23
SPOM_SPNCRNA.2077	0	45	5
SPOM_SPAC13G6.07C	5120	10	16571
SPOM_SPNCRNA.2078	0	11458	7
SPOM_SPAC13G6.08	17	106	369
SPOM_SPNCRNA.619	0	635	115
SPOM_SPAC13G6.09	823	33	1033
SPOM_SPAC13G6.10C	6905	3	6917
SPOM_SPAC13G6.11C	0	332	1653
SPOM_SPNCRNA.2079	16	1682	333
SPOM_SPNCRNA.2080	0	388	70
SPOM_SPAC13G6.12C	503	73	1075
SPOM_SPNCRNA.2081	0	173	0
SPOM_SPAC13G6.13	0	14	0
SPOM_SPNCRNA.620	0	883	16
SPOM_SPAC13G6.14	599	21	1484
SPOM_SPNCRNA.2082	0	3	3
SPOM_SPAC13G6.15C	49	18	115
SPOM_SPNCRNA.2083	0	67	15
SPOM_SPNCRNA.621	55	12	305
SPOM_SPNCRNA.2084	0	254	5
SPOM_SPAC24B11.05	115	5	2005
SPOM_SPNCRNA.2085	0	102	0
SPOM_SPNCRNA.2086	0	1779	1
SPOM_SPAC24B11.06C	24	8650	1983
SPOM_SPNCRNA.622	466	2041	9224
SPOM_SPAC24B11.07C	740	139	819
SPOM_SPAC24B11.08C	1312	107	1210
SPOM_SPNCRNA.623	664	581	725
SPOM_SPNCRNA.142	0	359	256
SPOM_SPAC24B11.09	108	12	452
SPOM_SPNCRNA.2087	0	66	0
SPOM_SPNCRNA.2088	0	246	0
SPOM_SPNCRNA.2089	1	21	1
SPOM_SPAC24B11.10C	28	7	834
SPOM_SPNCRNA.2090	0	121	0
SPOM_SPNCRNA.2091	0	533	2
SPOM_SPNCRNA.2092	0	104	4
SPOM_SPAC24B11.11C	1481	2	2686
SPOM_SPNCRNA.2093	0	1114	0
SPOM_SPNCRNA.2094	0	74	2
SPOM_SPAC24B11.12C	1847	6	2034
SPOM_SPNCRNA.2095	0	112	0
SPOM_SPNCRNA.2096	0	74	3
SPOM_SPNCRNA.624	122	52	123
SPOM_SPAC24B11.14	1	29	25
SPOM_SPNCRNA.2097	0	767	27
SPOM_SPAC24B11.13	88	253	866
SPOM_SPAC806.02C	664	17	876
SPOM_SPNCRNA.625	153	6930	188
SPOM_SPAC806.03C	0	83	5627
SPOM_SPNCRNA.03	4044	8	4430
SPOM_SPAC806.11	0	0	0
SPOM_SPNCRNA.626	0	60	398
SPOM_SPNCRNA.627	0	313	25
SPOM_SPNCRNA.628	40	163	210
SPOM_SPNCRNA.2098	0	141	9
SPOM_SPNCRNA.2099	4	976	70
SPOM_SPAC806.04C	5	92	3712
SPOM_SPNCRNA.2100	1	2487	44
SPOM_SPNCRNA.2101	0	17	41
SPOM_SPAC806.06C	6	455	2150
SPOM_SPAC806.05	21	2146	465
SPOM_SPNCRNA.629	3	4533	13
SPOM_SPAC806.07	7	11	4543
SPOM_SPAC806.08C	100	47	326
SPOM_SPNCRNA.2102	0	108	40
SPOM_SPNCRNA.2103	0	120	3
SPOM_SPAC1639.01C	2557	110	2631
SPOM_SPNCRNA.630	20	331	116
SPOM_SPNCRNA.2104	0	3	0
SPOM_SPAC1639.02C	4079	10	6282
SPOM_SPNCRNA.631	6	1427	5
SPOM_SPNCRNA.2105	0	322	2
SPOM_SPAC1F5.11C	591	279	1051
SPOM_SPNCRNA.2106	0	129	1
SPOM_SPNCRNA.2107	0	132	174
SPOM_SPNCRNA.2108	0	13	12
SPOM_SPNCRNA.632	0	69	9
SPOM_SPNCRNA.2109	0	185	0
SPOM_SPAC1F5.10	0	37	3224
SPOM_SPNCRNA.633	0	3093	28
SPOM_SPNCRNA.634	0	285	135
SPOM_SPNCRNA.2110	0	27	23
SPOM_SPAC1F5.09C	0	103	259
SPOM_SPAC1F5.08C	725	1	727
SPOM_SPAC1F5.06	584	848	2199
SPOM_SPAC1F5.07C	0	75	832
SPOM_SPNCRNA.2111	0	1540	11
SPOM_SPNCRNA.2112	11	1136	157
SPOM_SPAC1F5.05C	0	120	607
SPOM_SPAC1F5.04C	2	81	1387
SPOM_SPNCRNA.2113	0	99	2
SPOM_SPNCRNA.2114	11	2898	74
SPOM_SPAC1F5.03C	88	27	2218
SPOM_SPAC1F5.02	6801	23	8487
SPOM_SPNCRNA.2115	0	1689	6
SPOM_SPNCRNA.148	0	1	0
SPOM_SPAC18B11.11	285	12	493
SPOM_SPNCRNA.2116	0	95	5
SPOM_SPNCRNA.2117	0	120	1
SPOM_SPAC18B11.10	700	11	1707
SPOM_SPNCRNA.27	0	93	1
SPOM_SPNCRNA.2118	0	279	0
SPOM_SPNCRNA.635	0	592	9
SPOM_SPNCRNA.2119	10	7	3
SPOM_SPAC18B11.09C	1161	56	1501
SPOM_SPNCRNA.2120	0	342	53
SPOM_SPNCRNA.2121	3	1907	9
SPOM_SPAC18B11.08C	0	3	715
SPOM_SPNCRNA.2122	0	2	0
SPOM_SPAC18B11.07C	1752	5	2938
SPOM_SPAC18B11.06	270	7	1311
SPOM_SPNCRNA.2123	0	1043	5
SPOM_SPAC18B11.05	1506	2	1509
SPOM_SPAC18B11.04	3345	1	3357
SPOM_SPNCRNA.2124	0	6	0
SPOM_SPAC18B11.03C	1	71	628
SPOM_SPNCRNA.636	4	1338	284
SPOM_SPAC18B11.02C	0	167	640
SPOM_SPAC12G12.16C	35	120	152
SPOM_SPAC12G12.15	5	362	759
SPOM_SPNCRNA.637	3	646	298
SPOM_SPNCRNA.2125	1	0	1
SPOM_SPAC12G12.14C	8	14	826
SPOM_SPNCRNA.2126	0	816	14
SPOM_SPNCRNA.638	0	271	14
SPOM_SPAC12G12.13C	214	312	813
SPOM_SPNCRNA.2127	0	363	236
SPOM_SPAC12G12.12	118	250	1685
SPOM_SPNCRNA.2128	0	760	8
SPOM_SPNCRNA.2129	0	722	237
SPOM_SPNCRNA.2130	1	2727	20
SPOM_SPAC12G12.11C	394	30	3121
SPOM_SPAC12G12.10	211	1	609
SPOM_SPNCRNA.2131	0	248	0
SPOM_SPNCRNA.2132	0	138	0
SPOM_SPNCRNA.2133	0	282	16
SPOM_SPAC12G12.09	170	19	506
SPOM_SPNCRNA.2134	0	56	2
SPOM_SPAC12G12.17	9	42	411
SPOM_SPAC12G12.08	611	467	590
SPOM_SPAC12G12.07C	77	1	1908
SPOM_SPNCRNA.2135	0	1831	0
SPOM_SPNCRNA.2136	0	475	1
SPOM_SPAC12G12.06C	0	5	1509
SPOM_SPNCRNA.2137	0	937	1
SPOM_SPNCRNA.2138	0	9	0
SPOM_SPAC12G12.05C	1370	162	1365
