N_unmapped	4736424	4736424	4736424
N_multimapping	873824	873824	873824
N_noFeature	48846	9794993	226391
N_ambiguous	11285637	224910	1050711
SPOM_SPAC212.11	0	4	1
SPOM_SPNCRNA.2000	0	0	0
SPOM_SPNCRNA.2001	0	0	0
SPOM_SPNCRNA.2002	0	0	0
SPOM_SPNCRNA.2003	0	0	0
SPOM_SPNCRNA.2004	0	0	0
SPOM_SPNCRNA.2005	1	5	5
SPOM_SPAC212.10	0	0	1
SPOM_SPNCRNA.2006	0	2	0
SPOM_SPAC212.09C	1	0	3
SPOM_SPNCRNA.70	13	11	9
SPOM_SPNCRNA.2007	0	3	1
SPOM_SPAC212.08C	2	14	22
SPOM_SPNCRNA.2008	0	16	13
SPOM_SPNCRNA.2009	1	21	51
SPOM_SPAC212.07C	1	50	22
SPOM_SPNCRNA.1701	85	56	82
SPOM_SPAC212.12	0	3	41
SPOM_SPNCRNA.2011	0	0	0
SPOM_SPNCRNA.2012	2	16	3
SPOM_SPAC212.06C	0	3	14
SPOM_SPNCRNA.2013	0	0	0
SPOM_SPAC212.05C	1	1	0
SPOM_SPAC212.04C	68	0	68
SPOM_SPAC212.03	1	0	1
SPOM_SPNCRNA.2014	0	0	0
SPOM_SPNCRNA.2015	1	3	0
SPOM_SPAC212.02	0	1	2
SPOM_SPAC212.01C	0	0	0
SPOM_SPAC977.01	0	3	1
SPOM_SPAC977.18	126	0	139
SPOM_SPAC977.02	14	12	14
SPOM_SPNCRNA.2016	3	0	3
SPOM_SPAC977.03	0	0	0
SPOM_SPAC977.04	0	0	0
SPOM_SPAC977.05C	1	4	0
SPOM_SPNCRNA.2017	0	0	2
SPOM_SPAC977.06	10	1	9
SPOM_SPNCRNA.136	0	41	4
SPOM_SPNCRNA.601	0	4	40
SPOM_SPNCRNA.2018	1	25	48
SPOM_SPAC977.07C	0	52	25
SPOM_SPNCRNA.2019	0	0	0
SPOM_SPAC977.08	1	0	1
SPOM_SPAC977.09C	5	0	6
SPOM_SPNCRNA.2020	0	1	0
SPOM_SPNCRNA.2021	1	0	1
SPOM_SPNCRNA.2022	0	25	9
SPOM_SPNCRNA.2023	0	14	25
SPOM_SPNCRNA.602	309	431	2510
SPOM_SPNCRNA.19	0	2202	429
SPOM_SPAC977.10	436	4593	2311
SPOM_SPNCRNA.2024	0	1886	4562
SPOM_SPNCRNA.2025	7	2	5
SPOM_SPAC977.11	8	6	16
SPOM_SPNCRNA.2026	0	7	0
SPOM_SPNCRNA.2027	0	16	0
SPOM_SPAC977.12	655	86	581
SPOM_SPAC977.13C	0	86	86
SPOM_SPNCRNA.2028	0	86	86
SPOM_SPAC977.14C	3360	5	6110
SPOM_SPNCRNA.2029	0	2751	5
SPOM_SPNCRNA.2030	0	0	0
SPOM_SPNCRNA.2031	0	115	1
SPOM_SPAC977.15	11	1	126
SPOM_SPNCRNA.2032	0	1	0
SPOM_SPNCRNA.2033	0	1	5
SPOM_SPAC977.16C	1215	36	3674
SPOM_SPNCRNA.2034	0	1616	4
SPOM_SPAC977.17	1948	900	1923
SPOM_SPNCRNA.2035	4	6	8
SPOM_SPNCRNA.137	0	4	6
SPOM_SPNCRNA.37	0	0	0
SPOM_SPNCRNA.2036	2	0	2
SPOM_SPAPJ695.02	194	2	194
SPOM_SPNCRNA.2037	12	10	2
SPOM_SPNCRNA.2038	24	6	35
SPOM_SPAPJ695.01C	0	12	5
SPOM_SPNCRNA.603	58	3	55
SPOM_SPAC1F8.01	68	4	100
SPOM_SPNCRNA.2039	0	34	0
SPOM_SPAC1F8.02C	45	2	176
SPOM_SPNCRNA.2040	0	131	1
SPOM_SPAC1F8.03C	466	5	530
SPOM_SPNCRNA.2041	0	68	0
SPOM_SPNCRNA.2042	0	0	0
SPOM_SPNCRNA.604	2	5	14
SPOM_SPNCRNA.139	0	0	0
SPOM_SPNCRNA.605	33	9066	703
SPOM_SPNCRNA.2043	0	61	0
SPOM_SPAC1F8.04C	0	612	9049
SPOM_SPNCRNA.2044	7	1	6
SPOM_SPNCRNA.606	5	2838	7
SPOM_SPAC1F8.05	1014	6	3846
SPOM_SPNCRNA.2045	1	0	1
SPOM_SPNCRNA.607	22	3242	841
SPOM_SPAC1F8.06	0	829	3306
SPOM_SPNCRNA.2046	0	22	1
SPOM_SPAC1F8.07C	80236	22	137066
SPOM_SPNCRNA.2047	0	37009	3
SPOM_SPNCRNA.2048	0	19848	14
SPOM_SPAC1F8.08	123	76	883
SPOM_SPNCRNA.2049	77	827	89
SPOM_SPNCRNA.2050	3	424	6
SPOM_SPAC11D3.19	12	105	501
SPOM_SPNCRNA.2051	0	66	85
SPOM_SPNCRNA.2052	4	15884	61
SPOM_SPAC11D3.01C	0	59	15819
SPOM_SPNCRNA.608	89	510	347
SPOM_SPAC11D3.02C	0	131	353
SPOM_SPAC11D3.03C	0	209	91
SPOM_SPAC11D3.04C	0	15	704
SPOM_SPNCRNA.2053	14	715	20
SPOM_SPAC11D3.05	98	139	262
SPOM_SPNCRNA.2054	0	182	120
SPOM_SPAC11D3.07C	222	649	1642
SPOM_SPAC11D3.06	0	904	588
SPOM_SPNCRNA.2055	0	2913	72
SPOM_SPAC11D3.08C	1276	8	3663
SPOM_SPAC11D3.09	2245	2083	176
SPOM_SPNCRNA.2056	3	0	3
SPOM_SPAC11D3.10	141	30	424
SPOM_SPNCRNA.2057	0	289	16
SPOM_SPAC11D3.11C	1341	102	1246
