N_unmapped	3303069	3303069	3303069
N_multimapping	732718	732718	732718
N_noFeature	69916	9847381	251216
N_ambiguous	11613246	224783	1073735
SPOM_SPAC212.11	0	7	0
SPOM_SPNCRNA.2000	0	1	0
SPOM_SPNCRNA.2001	0	0	0
SPOM_SPNCRNA.2002	0	1	0
SPOM_SPNCRNA.2003	0	0	0
SPOM_SPNCRNA.2004	0	0	0
SPOM_SPNCRNA.2005	1	10	7
SPOM_SPAC212.10	0	3	2
SPOM_SPNCRNA.2006	0	4	0
SPOM_SPAC212.09C	2	0	7
SPOM_SPNCRNA.70	11	1	11
SPOM_SPNCRNA.2007	0	1	2
SPOM_SPAC212.08C	0	14	14
SPOM_SPNCRNA.2008	0	13	12
SPOM_SPNCRNA.2009	5	12	39
SPOM_SPAC212.07C	0	34	12
SPOM_SPNCRNA.1701	80	95	76
SPOM_SPAC212.12	0	10	70
SPOM_SPNCRNA.2011	3	2	1
SPOM_SPNCRNA.2012	4	22	15
SPOM_SPAC212.06C	0	15	18
SPOM_SPNCRNA.2013	0	0	0
SPOM_SPAC212.05C	0	0	1
SPOM_SPAC212.04C	146	0	146
SPOM_SPAC212.03	1	0	1
SPOM_SPNCRNA.2014	3	0	3
SPOM_SPNCRNA.2015	1	3	0
SPOM_SPAC212.02	0	0	2
SPOM_SPAC212.01C	0	0	0
SPOM_SPAC977.01	11	6	13
SPOM_SPAC977.18	107	1	129
SPOM_SPAC977.02	39	22	39
SPOM_SPNCRNA.2016	2	9	4
SPOM_SPAC977.03	0	2	0
SPOM_SPAC977.04	0	0	8
SPOM_SPAC977.05C	2	0	7
SPOM_SPNCRNA.2017	0	5	0
SPOM_SPAC977.06	14	0	14
SPOM_SPNCRNA.136	0	39	2
SPOM_SPNCRNA.601	0	2	37
SPOM_SPNCRNA.2018	0	3	23
SPOM_SPAC977.07C	0	23	3
SPOM_SPNCRNA.2019	0	0	0
SPOM_SPAC977.08	0	0	0
SPOM_SPAC977.09C	6	0	9
SPOM_SPNCRNA.2020	0	0	0
SPOM_SPNCRNA.2021	17	1	16
SPOM_SPNCRNA.2022	1	35	12
SPOM_SPNCRNA.2023	0	11	35
SPOM_SPNCRNA.602	142	433	1309
SPOM_SPNCRNA.19	2	1165	435
SPOM_SPAC977.10	831	439	4700
SPOM_SPNCRNA.2024	0	3869	432
SPOM_SPNCRNA.2025	5	1	4
SPOM_SPAC977.11	24	7	33
SPOM_SPNCRNA.2026	0	6	1
SPOM_SPNCRNA.2027	0	6	0
SPOM_SPAC977.12	624	57	574
SPOM_SPAC977.13C	1	36	671
SPOM_SPNCRNA.2028	0	670	36
SPOM_SPAC977.14C	8507	7	16779
SPOM_SPNCRNA.2029	1	8267	8
SPOM_SPNCRNA.2030	1	0	1
SPOM_SPNCRNA.2031	0	228	14
SPOM_SPAC977.15	16	15	244
SPOM_SPNCRNA.2032	0	3	2
SPOM_SPNCRNA.2033	0	5	10
SPOM_SPAC977.16C	3034	48	9058
SPOM_SPNCRNA.2034	0	4142	3
SPOM_SPAC977.17	2682	1929	2672
SPOM_SPNCRNA.2035	6	28	10
SPOM_SPNCRNA.137	0	6	26
SPOM_SPNCRNA.37	7	7	0
SPOM_SPNCRNA.2036	19	1	18
SPOM_SPAPJ695.02	689	4	687
SPOM_SPNCRNA.2037	82	60	22
SPOM_SPNCRNA.2038	80	56	188
SPOM_SPAPJ695.01C	26	127	63
SPOM_SPNCRNA.603	148	7	141
SPOM_SPAC1F8.01	319	2	478
SPOM_SPNCRNA.2039	0	161	0
SPOM_SPAC1F8.02C	31	1	91
SPOM_SPNCRNA.2040	0	60	1
SPOM_SPAC1F8.03C	578	4	696
SPOM_SPNCRNA.2041	0	121	0
SPOM_SPNCRNA.2042	0	0	0
SPOM_SPNCRNA.604	1	11	49
SPOM_SPNCRNA.139	0	0	2
SPOM_SPNCRNA.605	42	5510	726
SPOM_SPNCRNA.2043	0	99	0
SPOM_SPAC1F8.04C	0	586	5503
SPOM_SPNCRNA.2044	1	1	0
SPOM_SPNCRNA.606	13	641	40
SPOM_SPAC1F8.05	342	29	982
SPOM_SPNCRNA.2045	0	0	0
SPOM_SPNCRNA.607	49	482	1768
SPOM_SPAC1F8.06	0	1759	476
SPOM_SPNCRNA.2046	1	18	4
SPOM_SPAC1F8.07C	107114	10	183416
SPOM_SPNCRNA.2047	0	49433	2
SPOM_SPNCRNA.2048	0	26963	4
SPOM_SPAC1F8.08	136	84	684
SPOM_SPNCRNA.2049	160	673	120
SPOM_SPNCRNA.2050	5	546	8
SPOM_SPAC11D3.19	25	203	654
